t,q_des_1,q_des_2,q_des_3,q_act_1,q_act_2,q_act_3,dv1,dv2,dv3,qd1,qd2,qd3,tau_total_1,tau_total_2,tau_total_3,tau_sensed1,tau_sensed2,tau_sensed3
16.160,2.52500366,0.36806098,1.43604205,2.52810191,0.44860250,1.45729209,0.06559722,0.09443025,-0.23607563,0.06616764,0.09057304,-0.23885713,-0.19338075,-34.72566404,-6.44790249,-0.19352359,-34.78966128,-6.32370258
16.170,2.52565828,0.36900410,1.43368425,2.52875264,0.44949859,1.45492624,0.06532620,0.09419348,-0.23548369,0.06589394,0.09033193,-0.23828911,-0.19330674,-34.71611575,-6.45067822,-0.19345299,-34.78000923,-6.32681249
16.180,2.52631018,0.36994484,1.43133238,2.52940063,0.45039223,1.45256618,0.06505538,0.09395567,-0.23488916,0.06562040,0.09008997,-0.23771843,-0.19323158,-34.70656107,-6.45343168,-0.19338075,-34.77034609,-6.32989929
16.190,2.52695938,0.37088321,1.42898647,2.53004590,0.45128341,1.45021193,0.06478475,0.09371683,-0.23429208,0.06534703,0.08984717,-0.23714509,-0.19315448,-34.69699598,-6.45616280,-0.19330674,-34.76067513,-6.33296569
16.200,2.52760588,0.37181918,1.42664655,2.53068844,0.45217214,1.44786352,0.06451432,0.09347698,-0.23369244,0.06507383,0.08960351,-0.23656907,-0.19307545,-34.68742410,-6.45887096,-0.19323158,-34.75099735,-6.33601117
16.210,2.52824967,0.37275274,1.42431263,2.53132826,0.45305839,1.44552098,0.06424409,0.09323611,-0.23309026,0.06480080,0.08935901,-0.23599039,-0.19299508,-34.67784618,-6.46155882,-0.19315448,-34.74130874,-6.33903563
16.220,2.52889076,0.37368390,1.42198475,2.53196536,0.45394217,1.44318433,0.06397407,0.09299422,-0.23248556,0.06452794,0.08911367,-0.23540904,-0.19291288,-34.66825859,-6.46422456,-0.19307545,-34.73161292,-6.34203846
16.230,2.52952915,0.37461262,1.41966293,2.53259973,0.45482346,1.44085360,0.06370426,0.09275134,-0.23187835,0.06425526,0.08886748,-0.23482503,-0.19282896,-34.65866670,-6.46686914,-0.19299508,-34.72191064,-6.34502232
16.240,2.53016485,0.37553892,1.41734719,2.53323138,0.45570225,1.43852881,0.06343465,0.09250745,-0.23126863,0.06398275,0.08862045,-0.23423836,-0.19274306,-34.64906567,-6.46949341,-0.19291288,-34.71219828,-6.34798537
16.250,2.53079785,0.37646277,1.41503757,2.53386031,0.45657854,1.43621000,0.06316526,0.09226257,-0.23065643,0.06371043,0.08837259,-0.23364906,-0.19265554,-34.63945927,-6.47209547,-0.19282896,-34.70248120,-6.35092857
16.260,2.53142815,0.37738417,1.41273407,2.53448653,0.45745232,1.43389719,0.06289608,0.09201670,-0.23004176,0.06343828,0.08812390,-0.23305712,-0.19256666,-34.62984604,-6.47467914,-0.19274306,-34.69275459,-6.35385276
16.270,2.53205577,0.37830310,1.41043674,2.53511004,0.45832358,1.43159040,0.06262711,0.09176985,-0.22942463,0.06316632,0.08787438,-0.23246256,-0.19247553,-34.62022814,-6.47724073,-0.19265554,-34.68302218,-6.35675602
16.280,2.53268070,0.37921956,1.40814559,2.53573083,0.45919231,1.42928966,0.06235836,0.09152202,-0.22880504,0.06289454,0.08762405,-0.23186541,-0.19238265,-34.61060421,-6.47978230,-0.19256666,-34.67328255,-6.35964216
16.290,2.53330294,0.38013354,1.40586065,2.53634891,0.46005850,1.42699499,0.06208984,0.09127321,-0.22818303,0.06262296,0.08737289,-0.23126568,-0.19228802,-34.60097482,-6.48230336,-0.19247553,-34.66353786,-6.36250748
16.300,2.53392249,0.38104502,1.40358194,2.53696428,0.46092216,1.42470643,0.06182153,0.09102344,-0.22755859,0.06235156,0.08712093,-0.23066339,-0.19219200,-34.59134190,-6.48480433,-0.19238265,-34.65378673,-6.36535404
16.310,2.53453937,0.38195400,1.40130948,2.53757695,0.46178325,1.42242399,0.06155346,0.09077270,-0.22693175,0.06208035,0.08686817,-0.23005857,-0.19209336,-34.58170445,-6.48728598,-0.19228802,-34.64402976,-6.36818132
16.320,2.53515356,0.38286047,1.39904331,2.53818692,0.46264179,1.42014770,0.06128561,0.09052101,-0.22630252,0.06180934,0.08661461,-0.22945122,-0.19199346,-34.57206244,-6.48974587,-0.19219200,-34.63426886,-6.37098973
16.330,2.53576508,0.38376442,1.39678344,2.53879418,0.46349777,1.41787758,0.06101798,0.09026836,-0.22567090,0.06153853,0.08636026,-0.22884138,-0.19189144,-34.56241691,-6.49218583,-0.19209336,-34.62450306,-6.37378005
16.340,2.53637392,0.38466584,1.39452990,2.53939874,0.46435116,1.41561366,0.06075060,0.09001477,-0.22503692,0.06126791,0.08610513,-0.22822907,-0.19178755,-34.55276785,-6.49460507,-0.19199346,-34.61473231,-6.37654979
16.350,2.53698009,0.38556471,1.39228271,2.54000060,0.46520198,1.41335596,0.06048344,0.08976023,-0.22440058,0.06099750,0.08584922,-0.22761431,-0.19168180,-34.54311833,-6.49700393,-0.19189144,-34.60495766,-6.37930082
16.360,2.53758359,0.38646104,1.39004190,2.54059977,0.46605020,1.41110450,0.06021652,0.08950476,-0.22376191,0.06072729,0.08559254,-0.22699712,-0.19157406,-34.53346436,-6.49938155,-0.19178755,-34.59517911,-6.38203230
16.370,2.53818443,0.38735480,1.38780748,2.54119624,0.46689583,1.40885931,0.05994984,0.08924836,-0.22312091,0.06045728,0.08533510,-0.22637751,-0.19146397,-34.52381062,-6.50173975,-0.19168180,-34.58539972,-6.38474458
16.380,2.53878259,0.38824600,1.38557949,2.54179002,0.46773885,1.40662042,0.05968341,0.08899104,-0.22247760,0.06018748,0.08507690,-0.22575551,-0.19135254,-34.51415348,-6.50407607,-0.19157406,-34.57561550,-6.38743679
16.390,2.53937809,0.38913462,1.38335794,2.54238111,0.46857926,1.40438784,0.05941721,0.08873280,-0.22183200,0.05991790,0.08481794,-0.22513113,-0.19123916,-34.50449564,-6.50639249,-0.19146397,-34.56583115,-6.39011076
16.400,2.53997094,0.39002065,1.38114285,2.54296951,0.46941706,1.40216160,0.05915127,0.08847364,-0.22118411,0.05964852,0.08455823,-0.22450438,-0.19112310,-34.49483781,-6.50868935,-0.19135254,-34.55604303,-6.39276400
16.410,2.54056112,0.39090409,1.37893426,2.54355523,0.47025222,1.39994172,0.05888557,0.08821358,-0.22053395,0.05937936,0.08429778,-0.22387528,-0.19100574,-34.48517803,-6.51096411,-0.19123916,-34.54625385,-6.39539850
16.420,2.54114865,0.39178492,1.37673218,2.54413827,0.47108475,1.39772822,0.05862012,0.08795261,-0.21988154,0.05911042,0.08403659,-0.22324385,-0.19088610,-34.47551938,-6.51321871,-0.19112310,-34.53646432,-6.39801457
16.430,2.54173352,0.39266314,1.37453664,2.54471862,0.47191464,1.39552113,0.05835492,0.08769075,-0.21922688,0.05884170,0.08377467,-0.22261010,-0.19076481,-34.46585987,-6.51545196,-0.19100574,-34.52667248,-6.40060969
16.440,2.54231575,0.39353874,1.37234765,2.54529630,0.47274188,1.39332047,0.05808999,0.08742800,-0.21857001,0.05857320,0.08351201,-0.22197404,-0.19064079,-34.45620024,-6.51766602,-0.19088610,-34.51688140,-6.40318579
16.450,2.54289532,0.39441170,1.37016524,2.54587130,0.47356646,1.39112627,0.05782530,0.08716437,-0.21791092,0.05830492,0.08324863,-0.22133567,-0.19051554,-34.44654286,-6.51985961,-0.19076481,-34.50708912,-6.40574168
16.460,2.54347225,0.39528202,1.36798944,2.54644363,0.47438839,1.38893854,0.05756088,0.08689985,-0.21724963,0.05803688,0.08298454,-0.22069501,-0.19038784,-34.43688684,-6.52203164,-0.19064079,-34.49729636,-6.40827950
16.470,2.54404654,0.39614969,1.36582026,2.54701329,0.47520764,1.38675731,0.05729672,0.08663446,-0.21658616,0.05776906,0.08271972,-0.22005208,-0.19025797,-34.42723225,-6.52418404,-0.19051554,-34.48750550,-6.41079798
16.480,2.54461819,0.39701471,1.36365772,2.54758027,0.47602422,1.38458259,0.05703283,0.08636821,-0.21592052,0.05750148,0.08245420,-0.21940687,-0.19012594,-34.41757746,-6.52631720,-0.19038784,-34.47771565,-6.41329602
16.490,2.54518720,0.39787705,1.36150186,2.54814459,0.47683811,1.38241442,0.05676921,0.08610109,-0.21525273,0.05723413,0.08218796,-0.21875940,-0.18999192,-34.40792756,-6.52842855,-0.19025797,-34.46792688,-6.41577554
16.500,2.54575358,0.39873673,1.35935268,2.54870625,0.47764931,1.38025282,0.05650585,0.08583312,-0.21458280,0.05696702,0.08192102,-0.21810968,-0.18985567,-34.39827670,-6.53052135,-0.19012594,-34.45813756,-6.41823694
16.510,2.54631732,0.39959371,1.35721021,2.54926525,0.47845782,1.37809780,0.05624277,0.08556430,-0.21391075,0.05670015,0.08165339,-0.21745772,-0.18971761,-34.38863160,-6.53259455,-0.18999192,-34.44835281,-6.42067763
16.520,2.54687843,0.40044801,1.35507447,2.54982158,0.47926362,1.37594939,0.05597996,0.08529464,-0.21323659,0.05643352,0.08138506,-0.21680353,-0.18957751,-34.37898678,-6.53464840,-0.18985567,-34.43856674,-6.42310087
16.530,2.54743692,0.40129960,1.35294548,2.55037526,0.48006671,1.37380761,0.05571742,0.08502414,-0.21256034,0.05616714,0.08111604,-0.21614712,-0.18943504,-34.36934703,-6.53668322,-0.18971761,-34.42878610,-6.42550561
16.540,2.54799278,0.40214849,1.35082327,2.55092629,0.48086708,1.37167248,0.05545517,0.08475280,-0.21188201,0.05590100,0.08084635,-0.21548851,-0.18929060,-34.35970924,-6.53869769,-0.18957751,-34.41900540,-6.42789206
16.550,2.54854602,0.40299466,1.34870785,2.55147466,0.48166473,1.36954403,0.05519320,0.08448064,-0.21120161,0.05563512,0.08057597,-0.21482771,-0.18914399,-34.35007559,-6.54069345,-0.18943504,-34.40922945,-6.43026057
16.560,2.54909665,0.40383810,1.34659924,2.55202039,0.48245964,1.36742227,0.05493151,0.08420767,-0.21051917,0.05536949,0.08030492,-0.21416473,-0.18899485,-34.34044660,-6.54267088,-0.18929060,-34.39945513,-6.43260979
16.570,2.54964465,0.40467881,1.34449747,2.55256347,0.48325183,1.36530723,0.05467011,0.08393388,-0.20983469,0.05510412,0.08003321,-0.21349958,-0.18884423,-34.33082156,-6.54462846,-0.18914399,-34.38968462,-6.43494137
16.580,2.55019005,0.40551677,1.34240256,2.55310391,0.48404126,1.36319893,0.05440900,0.08365928,-0.20914820,0.05483900,0.07976084,-0.21283230,-0.18869080,-34.32120303,-6.54656646,-0.18899485,-34.37991847,-6.43725566
16.590,2.55073283,0.40635199,1.34031452,2.55364170,0.48482795,1.36109738,0.05414818,0.08338388,-0.20845970,0.05457415,0.07948781,-0.21216288,-0.18853572,-34.31158763,-6.54848633,-0.18884423,-34.37015593,-6.43955115
16.600,2.55127301,0.40718445,1.33823337,2.55417686,0.48561188,1.35900261,0.05388765,0.08310769,-0.20776922,0.05430956,0.07921414,-0.21149134,-0.18837815,-34.30197791,-6.55038834,-0.18869080,-34.36039960,-6.44182809
16.610,2.55181059,0.40801414,1.33615914,2.55470938,0.48639305,1.35691465,0.05362742,0.08283070,-0.20707676,0.05404524,0.07893983,-0.21081771,-0.18821816,-34.29237522,-6.55227088,-0.18853572,-34.35064607,-6.44408793
16.620,2.55234556,0.40884106,1.33409184,2.55523927,0.48717145,1.35483350,0.05336749,0.08255294,-0.20638235,0.05378119,0.07866488,-0.21014199,-0.18805639,-34.28277752,-6.55413559,-0.18837815,-34.34089793,-6.44633092
16.630,2.55287794,0.40966520,1.33203150,2.55576653,0.48794708,1.35275919,0.05310786,0.08227440,-0.20568600,0.05351741,0.07838930,-0.20946420,-0.18789204,-34.27318616,-6.55598090,-0.18821816,-34.33115651,-6.44855546
16.640,2.55340772,0.41048655,1.32997813,2.55629117,0.48871992,1.35069174,0.05284853,0.08199509,-0.20498773,0.05325390,0.07811311,-0.20878437,-0.18772576,-34.26360183,-6.55780829,-0.18805639,-34.32141978,-6.45076315
16.650,2.55393491,0.41130510,1.32793175,2.55681318,0.48948998,1.34863117,0.05258951,0.08171502,-0.20428755,0.05299068,0.07783630,-0.20810250,-0.18755712,-34.25402523,-6.55961768,-0.18789204,-34.31168909,-6.45295245
16.660,2.55445951,0.41212084,1.32589238,2.55733257,0.49025725,1.34657750,0.05233079,0.08143419,-0.20358547,0.05272773,0.07755888,-0.20741862,-0.18738641,-34.24445740,-6.56140890,-0.18772576,-34.30196514,-6.45512481
16.670,2.55498153,0.41293378,1.32386005,2.55784934,0.49102171,1.34453075,0.05207239,0.08115261,-0.20288152,0.05246507,0.07728086,-0.20673274,-0.18721307,-34.23489508,-6.56318046,-0.18755712,-34.29224863,-6.45728012
16.680,2.55550096,0.41374389,1.32183476,2.55836349,0.49178338,1.34249094,0.05181430,0.08087028,-0.20217571,0.05220269,0.07700224,-0.20604489,-0.18703789,-34.22534332,-6.56493517,-0.18738641,-34.28254060,-6.45941824
16.690,2.55601781,0.41455118,1.31981654,2.55887504,0.49254223,1.34045808,0.05155652,0.08058722,-0.20146805,0.05194060,0.07672304,-0.20535506,-0.18686056,-34.21579852,-6.56667135,-0.18721307,-34.27283780,-6.46153766
16.700,2.55653209,0.41535563,1.31780540,2.55938397,0.49329827,1.33843220,0.05129907,0.08030343,-0.20075857,0.05167881,0.07644326,-0.20466329,-0.18668052,-34.20626377,-6.56839047,-0.18703789,-34.26314527,-6.46364118
16.710,2.55704380,0.41615725,1.31580137,2.55989030,0.49405149,1.33641332,0.05104193,0.08001891,-0.20004728,0.05141730,0.07616289,-0.20396959,-0.18649819,-34.19673618,-6.57009075,-0.18686056,-34.25345943,-6.46572712
16.720,2.55755293,0.41695601,1.31380446,2.56039402,0.49480188,1.33440145,0.05078512,0.07973367,-0.19933419,0.05115610,0.07588197,-0.20327397,-0.18631402,-34.18722055,-6.57177338,-0.18668052,-34.24378335,-6.46779691
16.730,2.55805950,0.41775192,1.31181469,2.56089515,0.49554944,1.33239661,0.05052863,0.07944773,-0.19861932,0.05089520,0.07560047,-0.20257645,-0.18612731,-34.17771333,-6.57343816,-0.18649819,-34.23411418,-6.46984879
16.740,2.55856351,0.41854496,1.30983208,2.56139368,0.49629416,1.33039882,0.05027247,0.07916107,-0.19790268,0.05063460,0.07531843,-0.20187705,-0.18593814,-34.16821837,-6.57508477,-0.18631402,-34.22445669,-6.47188395
16.750,2.55906495,0.41933514,1.30785665,2.56188961,0.49703604,1.32840810,0.05001664,0.07887372,-0.19718431,0.05037430,0.07503583,-0.20117579,-0.18574719,-34.15873178,-6.57671317,-0.18612731,-34.21480736,-6.47390217
16.760,2.55956384,0.42012244,1.30588840,2.56238295,0.49777508,1.32642447,0.04976114,0.07858568,-0.19646420,0.05011431,0.07475269,-0.20047267,-0.18555365,-34.14925671,-6.57832582,-0.18593814,-34.20517001,-6.47590312
16.770,2.56006018,0.42090685,1.30392737,2.56287371,0.49851126,1.32444794,0.04950598,0.07829695,-0.19574238,0.04985464,0.07446901,-0.19976770,-0.18535760,-34.13979433,-6.57991958,-0.18574719,-34.19554077,-6.47788676
16.780,2.56055396,0.42168837,1.30197356,2.56336188,0.49924458,1.32247853,0.04925115,0.07800754,-0.19501886,0.04959528,0.07418481,-0.19906092,-0.18515985,-34.13034354,-6.58149699,-0.18555365,-34.18592280,-6.47985554
16.790,2.56104520,0.42246700,1.30002700,2.56384747,0.49997504,1.32051627,0.04899667,0.07771747,-0.19429367,0.04933624,0.07390007,-0.19835233,-0.18495936,-34.12090280,-6.58305637,-0.18535760,-34.17631727,-6.48180631
16.800,2.56153389,0.42324272,1.29808769,2.56433049,0.50070263,1.31856116,0.04874253,0.07742672,-0.19356681,0.04907752,0.07361482,-0.19764194,-0.18475694,-34.11147604,-6.58460014,-0.18515985,-34.16672307,-6.48374160
16.810,2.56202005,0.42401553,1.29615567,2.56481093,0.50142735,1.31661323,0.04848873,0.07713532,-0.19283830,0.04881912,0.07332906,-0.19692977,-0.18455180,-34.10206145,-6.58612495,-0.18495936,-34.15713868,-6.48565973
16.820,2.56250367,0.42478542,1.29423093,2.56528879,0.50214919,1.31467249,0.04823528,0.07684327,-0.19210817,0.04856104,0.07304279,-0.19621584,-0.18434450,-34.09266031,-6.58763494,-0.18475694,-34.14756803,-6.48756311
16.830,2.56298476,0.42555239,1.29231351,2.56576409,0.50286814,1.31273895,0.04798218,0.07655057,-0.19137643,0.04830330,0.07275603,-0.19550017,-0.18413477,-34.08327186,-6.58912664,-0.18455180,-34.13800932,-6.48944838
16.840,2.56346332,0.42631643,1.29040341,2.56623683,0.50358421,1.31081265,0.04772943,0.07625724,-0.19064309,0.04804589,0.07246877,-0.19478276,-0.18392279,-34.07389669,-6.59060245,-0.18434450,-34.12846381,-6.49131966
16.850,2.56393935,0.42707754,1.28850065,2.56670701,0.50429739,1.30889359,0.04747704,0.07596327,-0.18990818,0.04778881,0.07218102,-0.19406365,-0.18370866,-34.06453444,-6.59206200,-0.18413477,-34.11893075,-6.49317350
16.860,2.56441286,0.42783570,1.28660525,2.56717463,0.50500767,1.30698178,0.04722501,0.07566868,-0.18917171,0.04753207,0.07189280,-0.19334283,-0.18349208,-34.05518773,-6.59350466,-0.18392279,-34.10941075,-6.49501225
16.870,2.56488385,0.42859091,1.28471722,2.56763969,0.50571505,1.30507725,0.04697333,0.07537348,-0.18843369,0.04727567,0.07160411,-0.19262034,-0.18327338,-34.04585559,-6.59493127,-0.18370866,-34.09990345,-6.49683557
16.880,2.56535233,0.42934316,1.28283658,2.56810221,0.50641953,1.30318002,0.04672202,0.07507766,-0.18769415,0.04701962,0.07131495,-0.19189618,-0.18305203,-34.03653968,-6.59634136,-0.18349208,-34.09041147,-6.49864280
16.890,2.56581829,0.43009246,1.28096334,2.56856217,0.50712109,1.30129009,0.04647107,0.07478124,-0.18695310,0.04676391,0.07102533,-0.19117039,-0.18282885,-34.02723669,-6.59773571,-0.18327338,-34.08093382,-6.50043478
16.900,2.56628175,0.43083879,1.27909752,2.56901960,0.50781974,1.29940748,0.04622049,0.07448423,-0.18621057,0.04650855,0.07073526,-0.19044296,-0.18260295,-34.01794959,-6.59911381,-0.18305203,-34.07147221,-6.50221101
16.910,2.56674270,0.43158214,1.27723914,2.56947448,0.50851547,1.29753221,0.04597028,0.07418662,-0.18546656,0.04625355,0.07044474,-0.18971393,-0.18237504,-34.00868015,-6.60047479,-0.18282885,-34.06202329,-6.50397229
16.920,2.56720115,0.43232252,1.27538820,2.56992683,0.50920828,1.29566430,0.04572044,0.07388844,-0.18472109,0.04599890,0.07015379,-0.18898330,-0.18214482,-33.99942474,-6.60182096,-0.18260295,-34.05259005,-6.50571810
16.930,2.56765711,0.43305991,1.27354472,2.57037665,0.50989817,1.29380375,0.04547098,0.07358968,-0.18397419,0.04574460,0.06986240,-0.18825110,-0.18191190,-33.99018707,-6.60315176,-0.18237504,-34.04317428,-6.50744754
16.940,2.56811058,0.43379431,1.27170872,2.57082394,0.51058512,1.29195059,0.04522189,0.07329035,-0.18322588,0.04549067,0.06957059,-0.18751734,-0.18167662,-33.98096624,-6.60446646,-0.18214482,-34.03377232,-6.50916293
16.950,2.56856155,0.43452571,1.26988021,2.57126870,0.51126913,1.29010483,0.04497319,0.07299046,-0.18247616,0.04523710,0.06927837,-0.18678204,-0.18143945,-33.97176335,-6.60576555,-0.18191190,-34.02438791,-6.51086369
16.960,2.56901004,0.43525412,1.26805920,2.57171095,0.51195021,1.28826648,0.04472486,0.07269002,-0.18172506,0.04498390,0.06898573,-0.18604522,-0.18119987,-33.96257550,-6.60704986,-0.18167662,-34.01502014,-6.51254908
16.970,2.56945605,0.43597951,1.26624571,2.57215067,0.51262835,1.28643556,0.04447692,0.07238904,-0.18097259,0.04473107,0.06869268,-0.18530689,-0.18095784,-33.95340780,-6.60831848,-0.18143945,-34.00567013,-6.51421959
16.980,2.56989958,0.43670189,1.26443975,2.57258788,0.51330354,1.28461209,0.04422937,0.07208751,-0.18021878,0.04447861,0.06839924,-0.18456708,-0.18071360,-33.94425811,-6.60957212,-0.18119987,-33.99633496,-6.51587604
16.990,2.57034064,0.43742126,1.26264134,2.57302259,0.51397578,1.28279607,0.04398221,0.07178546,-0.17946364,0.04422653,0.06810541,-0.18382580,-0.18046687,-33.93512487,-6.61080980,-0.18095784,-33.98701976,-6.51751750
17.000,2.57077923,0.43813760,1.26085048,2.57345478,0.51464506,1.28098752,0.04373544,0.07148288,-0.17870719,0.04397483,0.06781120,-0.18308308,-0.18021787,-33.92601194,-6.61203361,-0.18071360,-33.97772239,-6.51914467
17.010,2.57121535,0.43885092,1.25906720,2.57388448,0.51531139,1.27918645,0.04348907,0.07117978,-0.17794945,0.04372351,0.06751660,-0.18233892,-0.17996673,-33.91691651,-6.61324113,-0.18046687,-33.96844129,-6.52075658
17.020,2.57164901,0.43956120,1.25729150,2.57431168,0.51597476,1.27739289,0.04324309,0.07087617,-0.17719043,0.04347257,0.06722164,-0.18159335,-0.17971328,-33.90784177,-6.61443426,-0.18021787,-33.95918032,-6.52235529
17.030,2.57208021,0.44026844,1.25552340,2.57473638,0.51663516,1.27560683,0.04299752,0.07057207,-0.17643016,0.04322202,0.06692632,-0.18084639,-0.17945752,-33.89878659,-6.61561214,-0.17996673,-33.94993668,-6.52393837
17.040,2.57250896,0.44097264,1.25376290,2.57515859,0.51729260,1.27382830,0.04275235,0.07026746,-0.17566866,0.04297187,0.06663064,-0.18009806,-0.17919930,-33.88975121,-6.61677676,-0.17971328,-33.94071357,-6.52550774
17.050,2.57293526,0.44167379,1.25201003,2.57557832,0.51794706,1.27205731,0.04250758,0.06996237,-0.17490594,0.04272210,0.06633461,-0.17934836,-0.17893886,-33.88073615,-6.61792550,-0.17945752,-33.93150984,-6.52706250
17.060,2.57335911,0.44237188,1.25026479,2.57599557,0.51859855,1.27029387,0.04226322,0.06965681,-0.17414201,0.04247273,0.06603823,-0.17859732,-0.17867631,-33.87174269,-6.61906015,-0.17919930,-33.92232577,-6.52860465
17.070,2.57378053,0.44306692,1.24852719,2.57641034,0.51924707,1.26853799,0.04201927,0.06935077,-0.17337691,0.04222377,0.06574153,-0.17784497,-0.17841090,-33.86276875,-6.62018134,-0.17893886,-33.91316185,-6.53013155
17.080,2.57419950,0.44375890,1.24679725,2.57682263,0.51989260,1.26678968,0.04177573,0.06904426,-0.17261065,0.04197520,0.06544449,-0.17709130,-0.17814385,-33.85381560,-6.62128785,-0.17867631,-33.90401937,-6.53164499
17.090,2.57461604,0.44444780,1.24507498,2.57723246,0.52053515,1.26504897,0.04153261,0.06873730,-0.17184325,0.04172704,0.06514713,-0.17633636,-0.17787429,-33.84488620,-6.62237998,-0.17841090,-33.89489628,-6.53314557
