time_elapsed,pos1,pos2,pos3,vel1,vel2,vel3,torque1,torque2,torque3
2.273,-0.002094,-0.013714,-0.245751,-0.005453,-0.008788,0.421859,-0.052055,-30.442554,1.364287
2.283,-0.002150,-0.013801,-0.241574,-0.005592,-0.008731,0.417743,-0.051649,-30.488799,1.315367
2.293,-0.002207,-0.013888,-0.237440,-0.005735,-0.008669,0.413400,-0.051229,-30.535369,1.266120
2.303,-0.002266,-0.013974,-0.233351,-0.005881,-0.008602,0.408823,-0.050792,-30.582264,1.216548
2.313,-0.002327,-0.014059,-0.229311,-0.006031,-0.008532,0.404008,-0.050339,-30.629480,1.166655
2.323,-0.002388,-0.014144,-0.225322,-0.006185,-0.008457,0.398947,-0.049870,-30.677016,1.116442
2.333,-0.002452,-0.014228,-0.221386,-0.006342,-0.008378,0.393635,-0.049385,-30.724870,1.065913
2.343,-0.002517,-0.014311,-0.217505,-0.006503,-0.008295,0.388065,-0.048884,-30.773038,1.015071
2.353,-0.002584,-0.014393,-0.213683,-0.006668,-0.008206,0.382231,-0.048366,-30.821520,0.963919
2.363,-0.002652,-0.014474,-0.209921,-0.006837,-0.008114,0.376126,-0.047831,-30.870313,0.912460
2.373,-0.002722,-0.014554,-0.206224,-0.007009,-0.008016,0.369743,-0.047280,-30.919413,0.860697
2.383,-0.002794,-0.014633,-0.202593,-0.007186,-0.007913,0.363077,-0.046712,-30.968819,0.808635
2.393,-0.002868,-0.014711,-0.199032,-0.007368,-0.007806,0.356118,-0.046128,-31.018528,0.756275
2.403,-0.002943,-0.014788,-0.195543,-0.007553,-0.007694,0.348861,-0.045526,-31.068537,0.703623
2.413,-0.003021,-0.014864,-0.192130,-0.007743,-0.007577,0.341298,-0.044908,-31.118843,0.650681
2.423,-0.003100,-0.014938,-0.188796,-0.007938,-0.007455,0.333422,-0.044272,-31.169443,0.597454
2.433,-0.003181,-0.015012,-0.185544,-0.008137,-0.007328,0.325224,-0.043620,-31.220334,0.543944
2.443,-0.003265,-0.015084,-0.182377,-0.008341,-0.007195,0.316697,-0.042950,-31.271513,0.490158
2.453,-0.003350,-0.015154,-0.179299,-0.008550,-0.007058,0.307832,-0.042263,-31.322977,0.436097
2.463,-0.003438,-0.015223,-0.176312,-0.008764,-0.006916,0.298622,-0.041559,-31.374723,0.381768
